departamento;provincia;ubigeo;tecnologia_consultada;empresa;tecnologia_operador;info_de_cobertura;area_total_cubierta;area_garantizada;area_adicional;area_total_cubierta_global;area_total_garantizada_global;distrito
La Libertad;Pataz;130805;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";92.9284;0;0;86.697951947098;44.823611829537;Huaylillas
La Libertad;Pataz;130805;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 15.9021}";92.9284;0;15.9021;86.697951947098;44.823611829537;Huaylillas
La Libertad;Pataz;130805;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 15.8895}";92.9284;0;15.8895;86.697951947098;44.823611829537;Huaylillas
La Libertad;Pataz;130805;2g;movistar;2g;"{""area_garant"": 44.8237, ""area_adicio"": 86.6674}";92.9284;44.8237;86.6674;86.697951947098;44.823611829537;Huaylillas
La Libertad;Pataz;130805;3g;bitel;3g;"{""area_garant"": 0.2559, ""area_adicio"": 4.5124}";92.9284;0.2559;4.5124;20.638175385746;0.25589507714915;Huaylillas
La Libertad;Pataz;130805;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 14.9363}";92.9284;0;14.9363;20.638175385746;0.25589507714915;Huaylillas
La Libertad;Pataz;130805;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 15.9679}";92.9284;0;15.9679;20.638175385746;0.25589507714915;Huaylillas
La Libertad;Pataz;130805;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 4.9714}";92.9284;0;4.9714;20.638175385746;0.25589507714915;Huaylillas
La Libertad;Pataz;130805;4g;bitel;4g;"{""area_garant"": 0.0927, ""area_adicio"": 21.7364}";92.9284;0.0927;21.7364;87.738435341661;6.1233459955915;Huaylillas
La Libertad;Pataz;130805;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 5.02}";92.9284;0;5.02;87.738435341661;6.1233459955915;Huaylillas
La Libertad;Pataz;130805;4g;entel;4g;"{""area_garant"": 5.9555, ""area_adicio"": 85.3148}";92.9284;5.9555;85.3148;87.738435341661;6.1233459955915;Huaylillas
La Libertad;Pataz;130805;4g;movistar;4g;"{""area_garant"": 2.6865, ""area_adicio"": 85.7168}";92.9284;2.6865;85.7168;87.738435341661;6.1233459955915;Huaylillas
La Libertad;Pataz;130805;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";92.9284;0;0;0;0;Huaylillas
La Libertad;Pataz;130805;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";92.9284;0;0;0;0;Huaylillas
La Libertad;Pataz;130805;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";92.9284;0;0;0;0;Huaylillas
La Libertad;Pataz;130805;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";92.9284;0;0;0;0;Huaylillas
La Libertad;Pataz;130806;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";125.2944;0;0;98.551398464026;32.868460792239;Huayo
La Libertad;Pataz;130806;2g;claro;2g;"{""area_garant"": 7.8847, ""area_adicio"": 69.4883}";125.2944;7.8847;69.4883;98.551398464026;32.868460792239;Huayo
La Libertad;Pataz;130806;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";125.2944;0;0;98.551398464026;32.868460792239;Huayo
La Libertad;Pataz;130806;2g;movistar;2g;"{""area_garant"": 25.5747, ""area_adicio"": 97.3431}";125.2944;25.5747;97.3431;98.551398464026;32.868460792239;Huayo
La Libertad;Pataz;130806;3g;bitel;3g;"{""area_garant"": 0.1508, ""area_adicio"": 1.0131}";125.2944;0.1508;1.0131;69.093348746968;0.77716990029642;Huayo
La Libertad;Pataz;130806;3g;claro;3g;"{""area_garant"": 0.6264, ""area_adicio"": 67.7588}";125.2944;0.6264;67.7588;69.093348746968;0.77716990029642;Huayo
La Libertad;Pataz;130806;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";125.2944;0;0;69.093348746968;0.77716990029642;Huayo
La Libertad;Pataz;130806;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0.3216}";125.2944;0;0.3216;69.093348746968;0.77716990029642;Huayo
La Libertad;Pataz;130806;4g;bitel;4g;"{""area_garant"": 0.0023, ""area_adicio"": 0.6895}";125.2944;0.0023;0.6895;97.239267097817;0.99672497978981;Huayo
La Libertad;Pataz;130806;4g;claro;4g;"{""area_garant"": 0.9767, ""area_adicio"": 52.9286}";125.2944;0.9767;52.9286;97.239267097817;0.99672497978981;Huayo
La Libertad;Pataz;130806;4g;entel;4g;"{""area_garant"": 0.0178, ""area_adicio"": 24.0567}";125.2944;0.0178;24.0567;97.239267097817;0.99672497978981;Huayo
La Libertad;Pataz;130806;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 91.1767}";125.2944;0;91.1767;97.239267097817;0.99672497978981;Huayo
La Libertad;Pataz;130806;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";125.2944;0;0;0;0;Huayo
La Libertad;Pataz;130806;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";125.2944;0;0;0;0;Huayo
La Libertad;Pataz;130806;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";125.2944;0;0;0;0;Huayo
La Libertad;Pataz;130806;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";125.2944;0;0;0;0;Huayo
La Libertad;Pataz;130807;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;49.085677928949;20.648690022676;Ongon
La Libertad;Pataz;130807;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 49.0838}";1312.9036;0;49.0838;49.085677928949;20.648690022676;Ongon
La Libertad;Pataz;130807;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;49.085677928949;20.648690022676;Ongon
La Libertad;Pataz;130807;2g;movistar;2g;"{""area_garant"": 20.6487, ""area_adicio"": 27.6431}";1312.9036;20.6487;27.6431;49.085677928949;20.648690022676;Ongon
La Libertad;Pataz;130807;3g;bitel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;4g;bitel;4g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130807;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1312.9036;0;0;0;0;Ongon
La Libertad;Pataz;130808;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";277.9011;0;0;99.392015154666;83.712725126072;Parcoy
La Libertad;Pataz;130808;2g;claro;2g;"{""area_garant"": 32.4903, ""area_adicio"": 91.5457}";277.9011;32.4903;91.5457;99.392015154666;83.712725126072;Parcoy
La Libertad;Pataz;130808;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";277.9011;0;0;99.392015154666;83.712725126072;Parcoy
La Libertad;Pataz;130808;2g;movistar;2g;"{""area_garant"": 80.4494, ""area_adicio"": 97.0655}";277.9011;80.4494;97.0655;99.392015154666;83.712725126072;Parcoy
La Libertad;Pataz;130808;3g;bitel;3g;"{""area_garant"": 0.8856, ""area_adicio"": 4.5508}";277.9011;0.8856;4.5508;94.670361700026;27.556373142709;Parcoy
La Libertad;Pataz;130808;3g;claro;3g;"{""area_garant"": 26.7031, ""area_adicio"": 91.0687}";277.9011;26.7031;91.0687;94.670361700026;27.556373142709;Parcoy
La Libertad;Pataz;130808;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 66.1676}";277.9011;0;66.1676;94.670361700026;27.556373142709;Parcoy
La Libertad;Pataz;130808;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 1.0071}";277.9011;0;1.0071;94.670361700026;27.556373142709;Parcoy
La Libertad;Pataz;130808;4g;bitel;4g;"{""area_garant"": 0.2463, ""area_adicio"": 1.8697}";277.9011;0.2463;1.8697;99.09984377437;11.383634821939;Parcoy
La Libertad;Pataz;130808;4g;claro;4g;"{""area_garant"": 11.0231, ""area_adicio"": 81.2329}";277.9011;11.0231;81.2329;99.09984377437;11.383634821939;Parcoy
La Libertad;Pataz;130808;4g;entel;4g;"{""area_garant"": 0.0194, ""area_adicio"": 41.4588}";277.9011;0.0194;41.4588;99.09984377437;11.383634821939;Parcoy
La Libertad;Pataz;130808;4g;movistar;4g;"{""area_garant"": 0.0973, ""area_adicio"": 51.8422}";277.9011;0.0973;51.8422;99.09984377437;11.383634821939;Parcoy
La Libertad;Pataz;130808;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";277.9011;0;0;0;0;Parcoy
La Libertad;Pataz;130808;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";277.9011;0;0;0;0;Parcoy
La Libertad;Pataz;130808;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";277.9011;0;0;0;0;Parcoy
La Libertad;Pataz;130808;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";277.9011;0;0;0;0;Parcoy
La Libertad;Pataz;130809;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";393.3534;0;0;98.805347629017;58.493677630064;Pataz
La Libertad;Pataz;130809;2g;claro;2g;"{""area_garant"": 23.2997, ""area_adicio"": 64.1378}";393.3534;23.2997;64.1378;98.805347629017;58.493677630064;Pataz
La Libertad;Pataz;130809;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";393.3534;0;0;98.805347629017;58.493677630064;Pataz
La Libertad;Pataz;130809;2g;movistar;2g;"{""area_garant"": 56.7742, ""area_adicio"": 98.7734}";393.3534;56.7742;98.7734;98.805347629017;58.493677630064;Pataz
La Libertad;Pataz;130809;3g;bitel;3g;"{""area_garant"": 29.9128, ""area_adicio"": 34.3188}";393.3534;29.9128;34.3188;71.739579399142;43.602850884539;Pataz
La Libertad;Pataz;130809;3g;claro;3g;"{""area_garant"": 23.8236, ""area_adicio"": 65.8272}";393.3534;23.8236;65.8272;71.739579399142;43.602850884539;Pataz
La Libertad;Pataz;130809;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 35.2184}";393.3534;0;35.2184;71.739579399142;43.602850884539;Pataz
La Libertad;Pataz;130809;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 18.4295}";393.3534;0;18.4295;71.739579399142;43.602850884539;Pataz
La Libertad;Pataz;130809;4g;bitel;4g;"{""area_garant"": 0.0812, ""area_adicio"": 0.3605}";393.3534;0.0812;0.3605;97.015239464043;11.087556851251;Pataz
La Libertad;Pataz;130809;4g;claro;4g;"{""area_garant"": 9.5686, ""area_adicio"": 54.1388}";393.3534;9.5686;54.1388;97.015239464043;11.087556851251;Pataz
La Libertad;Pataz;130809;4g;entel;4g;"{""area_garant"": 1.4379, ""area_adicio"": 47.3445}";393.3534;1.4379;47.3445;97.015239464043;11.087556851251;Pataz
La Libertad;Pataz;130809;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 96.7488}";393.3534;0;96.7488;97.015239464043;11.087556851251;Pataz
La Libertad;Pataz;130809;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";393.3534;0;0;0;0;Pataz
La Libertad;Pataz;130809;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";393.3534;0;0;0;0;Pataz
La Libertad;Pataz;130809;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";393.3534;0;0;0;0;Pataz
La Libertad;Pataz;130809;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";393.3534;0;0;0;0;Pataz
La Libertad;Pataz;130810;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";310.3221;0;0;99.353787936681;32.147980949782;Pias
La Libertad;Pataz;130810;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 6.4799}";310.3221;0;6.4799;99.353787936681;32.147980949782;Pias
La Libertad;Pataz;130810;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";310.3221;0;0;99.353787936681;32.147980949782;Pias
La Libertad;Pataz;130810;2g;movistar;2g;"{""area_garant"": 32.1479, ""area_adicio"": 99.3538}";310.3221;32.1479;99.3538;99.353787936681;32.147980949782;Pias
La Libertad;Pataz;130810;3g;bitel;3g;"{""area_garant"": 33.4505, ""area_adicio"": 65.9141}";310.3221;33.4505;65.9141;73.096389028384;34.921253820961;Pias
La Libertad;Pataz;130810;3g;claro;3g;"{""area_garant"": 5.0495, ""area_adicio"": 12.4886}";310.3221;5.0495;12.4886;73.096389028384;34.921253820961;Pias
La Libertad;Pataz;130810;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 5.0367}";310.3221;0;5.0367;73.096389028384;34.921253820961;Pias
La Libertad;Pataz;130810;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";310.3221;0;0;73.096389028384;34.921253820961;Pias
La Libertad;Pataz;130810;4g;bitel;4g;"{""area_garant"": 14.6738, ""area_adicio"": 44.7097}";310.3221;14.6738;44.7097;86.475402510917;16.062435371179;Pias
La Libertad;Pataz;130810;4g;claro;4g;"{""area_garant"": 1.5929, ""area_adicio"": 8.3094}";310.3221;1.5929;8.3094;86.475402510917;16.062435371179;Pias
La Libertad;Pataz;130810;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 16.4406}";310.3221;0;16.4406;86.475402510917;16.062435371179;Pias
La Libertad;Pataz;130810;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 80.8107}";310.3221;0;80.8107;86.475402510917;16.062435371179;Pias
La Libertad;Pataz;130810;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";310.3221;0;0;0;0;Pias
La Libertad;Pataz;130810;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";310.3221;0;0;0;0;Pias
La Libertad;Pataz;130810;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";310.3221;0;0;0;0;Pias
La Libertad;Pataz;130810;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";310.3221;0;0;0;0;Pias
La Libertad;Pataz;130811;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5548;0;0;89.194528965819;28.280036546889;Santiago de Challas
La Libertad;Pataz;130811;2g;claro;2g;"{""area_garant"": 5.1802, ""area_adicio"": 21.2823}";130.5548;5.1802;21.2823;89.194528965819;28.280036546889;Santiago de Challas
La Libertad;Pataz;130811;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5548;0;0;89.194528965819;28.280036546889;Santiago de Challas
La Libertad;Pataz;130811;2g;movistar;2g;"{""area_garant"": 23.0998, ""area_adicio"": 89.1167}";130.5548;23.0998;89.1167;89.194528965819;28.280036546889;Santiago de Challas
La Libertad;Pataz;130811;3g;bitel;3g;"{""area_garant"": 21.1355, ""area_adicio"": 42.7482}";130.5548;21.1355;42.7482;95.213952453988;30.119695924628;Santiago de Challas
La Libertad;Pataz;130811;3g;claro;3g;"{""area_garant"": 8.9842, ""area_adicio"": 78.698}";130.5548;8.9842;78.698;95.213952453988;30.119695924628;Santiago de Challas
La Libertad;Pataz;130811;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 64.5141}";130.5548;0;64.5141;95.213952453988;30.119695924628;Santiago de Challas
La Libertad;Pataz;130811;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0.0022}";130.5548;0;0.0022;95.213952453988;30.119695924628;Santiago de Challas
La Libertad;Pataz;130811;4g;bitel;4g;"{""area_garant"": 16.4685, ""area_adicio"": 27.8121}";130.5548;16.4685;27.8121;99.453925460123;33.560778790535;Santiago de Challas
La Libertad;Pataz;130811;4g;claro;4g;"{""area_garant"": 14.1653, ""area_adicio"": 70.4767}";130.5548;14.1653;70.4767;99.453925460123;33.560778790535;Santiago de Challas
La Libertad;Pataz;130811;4g;entel;4g;"{""area_garant"": 6.3255, ""area_adicio"": 71.528}";130.5548;6.3255;71.528;99.453925460123;33.560778790535;Santiago de Challas
La Libertad;Pataz;130811;4g;movistar;4g;"{""area_garant"": 4.1927, ""area_adicio"": 90.8557}";130.5548;4.1927;90.8557;99.453925460123;33.560778790535;Santiago de Challas
La Libertad;Pataz;130811;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5548;0;0;0;0;Santiago de Challas
La Libertad;Pataz;130811;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5548;0;0;0;0;Santiago de Challas
La Libertad;Pataz;130811;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5548;0;0;0;0;Santiago de Challas
La Libertad;Pataz;130811;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5548;0;0;0;0;Santiago de Challas
La Libertad;Pataz;130812;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5518;0;0;99.683226939502;51.580544519573;Taurija
La Libertad;Pataz;130812;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 0.1606}";130.5518;0;0.1606;99.683226939502;51.580544519573;Taurija
La Libertad;Pataz;130812;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5518;0;0;99.683226939502;51.580544519573;Taurija
La Libertad;Pataz;130812;2g;movistar;2g;"{""area_garant"": 51.5806, ""area_adicio"": 99.6828}";130.5518;51.5806;99.6828;99.683226939502;51.580544519573;Taurija
La Libertad;Pataz;130812;3g;bitel;3g;"{""area_garant"": 0.0196, ""area_adicio"": 0.0356}";130.5518;0.0196;0.0356;79.357414021352;9.1427720640569;Taurija
La Libertad;Pataz;130812;3g;claro;3g;"{""area_garant"": 9.1231, ""area_adicio"": 69.8578}";130.5518;9.1231;69.8578;79.357414021352;9.1427720640569;Taurija
La Libertad;Pataz;130812;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 78.7063}";130.5518;0;78.7063;79.357414021352;9.1427720640569;Taurija
La Libertad;Pataz;130812;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 1.4827}";130.5518;0;1.4827;79.357414021352;9.1427720640569;Taurija
La Libertad;Pataz;130812;4g;bitel;4g;"{""area_garant"": 0.0093, ""area_adicio"": 0.0346}";130.5518;0.0093;0.0346;91.569195871886;8.4909454448399;Taurija
La Libertad;Pataz;130812;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 69.1959}";130.5518;0;69.1959;91.569195871886;8.4909454448399;Taurija
La Libertad;Pataz;130812;4g;entel;4g;"{""area_garant"": 7.943, ""area_adicio"": 90.2471}";130.5518;7.943;90.2471;91.569195871886;8.4909454448399;Taurija
La Libertad;Pataz;130812;4g;movistar;4g;"{""area_garant"": 5.4753, ""area_adicio"": 86.4854}";130.5518;5.4753;86.4854;91.569195871886;8.4909454448399;Taurija
La Libertad;Pataz;130812;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5518;0;0;0;0;Taurija
La Libertad;Pataz;130812;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5518;0;0;0;0;Taurija
La Libertad;Pataz;130812;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5518;0;0;0;0;Taurija
La Libertad;Pataz;130812;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";130.5518;0;0;0;0;Taurija
La Libertad;Pataz;130813;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";118.4784;0;0;99.996444942382;64.483615364917;Urpay
La Libertad;Pataz;130813;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 0.0854}";118.4784;0;0.0854;99.996444942382;64.483615364917;Urpay
La Libertad;Pataz;130813;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";118.4784;0;0;99.996444942382;64.483615364917;Urpay
La Libertad;Pataz;130813;2g;movistar;2g;"{""area_garant"": 64.4836, ""area_adicio"": 99.9964}";118.4784;64.4836;99.9964;99.996444942382;64.483615364917;Urpay
La Libertad;Pataz;130813;3g;bitel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";118.4784;0;0;99.658662014511;0;Urpay
La Libertad;Pataz;130813;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 93.5371}";118.4784;0;93.5371;99.658662014511;0;Urpay
La Libertad;Pataz;130813;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 98.4202}";118.4784;0;98.4202;99.658662014511;0;Urpay
La Libertad;Pataz;130813;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 29.7951}";118.4784;0;29.7951;99.658662014511;0;Urpay
La Libertad;Pataz;130813;4g;bitel;4g;"{""area_garant"": 0, ""area_adicio"": 0}";118.4784;0;0;99.98748028169;12.035670721297;Urpay
La Libertad;Pataz;130813;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 96.0992}";118.4784;0;96.0992;99.98748028169;12.035670721297;Urpay
La Libertad;Pataz;130813;4g;entel;4g;"{""area_garant"": 9.1794, ""area_adicio"": 99.5305}";118.4784;9.1794;99.5305;99.98748028169;12.035670721297;Urpay
La Libertad;Pataz;130813;4g;movistar;4g;"{""area_garant"": 6.8066, ""area_adicio"": 99.9562}";118.4784;6.8066;99.9562;99.98748028169;12.035670721297;Urpay
La Libertad;Pataz;130813;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";118.4784;0;0;0;0;Urpay
La Libertad;Pataz;130813;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";118.4784;0;0;0;0;Urpay
La Libertad;Pataz;130813;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";118.4784;0;0;0;0;Urpay
La Libertad;Pataz;130813;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";118.4784;0;0;0;0;Urpay
La Libertad;Sánchez Carrión;130901;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";416.0764;0;0;99.746529892199;52.891154343926;Huamachuco
La Libertad;Sánchez Carrión;130901;2g;claro;2g;"{""area_garant"": 18.465, ""area_adicio"": 96.2399}";416.0764;18.465;96.2399;99.746529892199;52.891154343926;Huamachuco
La Libertad;Sánchez Carrión;130901;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 90.2807}";416.0764;0;90.2807;99.746529892199;52.891154343926;Huamachuco
La Libertad;Sánchez Carrión;130901;2g;movistar;2g;"{""area_garant"": 50.635, ""area_adicio"": 98.6728}";416.0764;50.635;98.6728;99.746529892199;52.891154343926;Huamachuco
La Libertad;Sánchez Carrión;130901;3g;bitel;3g;"{""area_garant"": 77.6049, ""area_adicio"": 88.4723}";416.0764;77.6049;88.4723;98.251155734812;81.262292041697;Huamachuco
La Libertad;Sánchez Carrión;130901;3g;claro;3g;"{""area_garant"": 11.3999, ""area_adicio"": 95.0205}";416.0764;11.3999;95.0205;98.251155734812;81.262292041697;Huamachuco
La Libertad;Sánchez Carrión;130901;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 91.7705}";416.0764;0;91.7705;98.251155734812;81.262292041697;Huamachuco
La Libertad;Sánchez Carrión;130901;3g;movistar;3g;"{""area_garant"": 57.0172, ""area_adicio"": 63.2343}";416.0764;57.0172;63.2343;98.251155734812;81.262292041697;Huamachuco
La Libertad;Sánchez Carrión;130901;4g;bitel;4g;"{""area_garant"": 73.5891, ""area_adicio"": 92.9246}";416.0764;73.5891;92.9246;99.169213182283;77.142944566201;Huamachuco
La Libertad;Sánchez Carrión;130901;4g;claro;4g;"{""area_garant"": 9.6513, ""area_adicio"": 81.4578}";416.0764;9.6513;81.4578;99.169213182283;77.142944566201;Huamachuco
