departamento;provincia;ubigeo;tecnologia_consultada;empresa;tecnologia_operador;info_de_cobertura;area_total_cubierta;area_garantizada;area_adicional;area_total_cubierta_global;area_total_garantizada_global
Pasco;Pasco;1901XX;5g;bitel;5g;"{""area_garant"": 2.0872, ""area_adicio"": 10.2869}";5338.2739;2.0872;10.2869;10.286951582002;2.0871925945151
Pasco;Pasco;1901XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5338.2739;0;0;10.286951582002;2.0871925945151
Pasco;Pasco;1901XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5338.2739;0;0;10.286951582002;2.0871925945151
Pasco;Pasco;1901XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5338.2739;0;0;10.286951582002;2.0871925945151
Pasco;Daniel;1902XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1518.8337;0;0;83.982534197356;47.774174256604
Pasco;Daniel;1902XX;2g;claro;2g;"{""area_garant"": 32.4208, ""area_adicio"": 70.6742}";1518.8337;32.4208;70.6742;83.982534197356;47.774174256604
Pasco;Daniel;1902XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 14.5366}";1518.8337;0;14.5366;83.982534197356;47.774174256604
Pasco;Daniel;1902XX;2g;movistar;2g;"{""area_garant"": 27.0336, ""area_adicio"": 62.2983}";1518.8337;27.0336;62.2983;83.982534197356;47.774174256604
Pasco;Daniel;1902XX;3g;bitel;3g;"{""area_garant"": 38.8758, ""area_adicio"": 46.7778}";1518.8337;38.8758;46.7778;69.97835235306;42.641359505375
Pasco;Daniel;1902XX;3g;claro;3g;"{""area_garant"": 13.2537, ""area_adicio"": 63.4991}";1518.8337;13.2537;63.4991;69.97835235306;42.641359505375
Pasco;Daniel;1902XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 41.9158}";1518.8337;0;41.9158;69.97835235306;42.641359505375
Pasco;Daniel;1902XX;3g;movistar;3g;"{""area_garant"": 8.4074, ""area_adicio"": 24.0101}";1518.8337;8.4074;24.0101;69.97835235306;42.641359505375
Pasco;Daniel;1902XX;4g;bitel;4g;"{""area_garant"": 35.7385, ""area_adicio"": 49.4324}";1518.8337;35.7385;49.4324;83.338570427972;44.891904243812
Pasco;Daniel;1902XX;4g;claro;4g;"{""area_garant"": 10.8011, ""area_adicio"": 55.2274}";1518.8337;10.8011;55.2274;83.338570427972;44.891904243812
Pasco;Daniel;1902XX;4g;entel;4g;"{""area_garant"": 8.7999, ""area_adicio"": 61.1924}";1518.8337;8.7999;61.1924;83.338570427972;44.891904243812
Pasco;Daniel;1902XX;4g;movistar;4g;"{""area_garant"": 7.884, ""area_adicio"": 72.7791}";1518.8337;7.884;72.7791;83.338570427972;44.891904243812
Pasco;Daniel;1902XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1518.8337;0;0;0;0
Pasco;Daniel;1902XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1518.8337;0;0;0;0
Pasco;Daniel;1902XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1518.8337;0;0;0;0
Pasco;Daniel;1902XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1518.8337;0;0;0;0
Pasco;Oxapampa;1903XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";17022.9875;0;0;76.402026293177;48.826043747863
Pasco;Oxapampa;1903XX;2g;claro;2g;"{""area_garant"": 25.0088, ""area_adicio"": 56.3348}";17022.9875;25.0088;56.3348;76.402026293177;48.826043747863
Pasco;Oxapampa;1903XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 33.2244}";17022.9875;0;33.2244;76.402026293177;48.826043747863
Pasco;Oxapampa;1903XX;2g;movistar;2g;"{""area_garant"": 42.9685, ""area_adicio"": 67.2306}";17022.9875;42.9685;67.2306;76.402026293177;48.826043747863
Pasco;Oxapampa;1903XX;3g;bitel;3g;"{""area_garant"": 32.1451, ""area_adicio"": 42.147}";17022.9875;32.1451;42.147;66.670137591912;42.1415421533
Pasco;Oxapampa;1903XX;3g;claro;3g;"{""area_garant"": 11.8097, ""area_adicio"": 55.5414}";17022.9875;11.8097;55.5414;66.670137591912;42.1415421533
Pasco;Oxapampa;1903XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 51.3186}";17022.9875;0;51.3186;66.670137591912;42.1415421533
Pasco;Oxapampa;1903XX;3g;movistar;3g;"{""area_garant"": 28.0968, ""area_adicio"": 29.4992}";17022.9875;28.0968;29.4992;66.670137591912;42.1415421533
Pasco;Oxapampa;1903XX;4g;bitel;4g;"{""area_garant"": 18.804, ""area_adicio"": 28.501}";17022.9875;18.804;28.501;74.000403754489;38.737539975205
Pasco;Oxapampa;1903XX;4g;claro;4g;"{""area_garant"": 8.9448, ""area_adicio"": 48.5966}";17022.9875;8.9448;48.5966;74.000403754489;38.737539975205
Pasco;Oxapampa;1903XX;4g;entel;4g;"{""area_garant"": 2.5659, ""area_adicio"": 55.2228}";17022.9875;2.5659;55.2228;74.000403754489;38.737539975205
Pasco;Oxapampa;1903XX;4g;movistar;4g;"{""area_garant"": 27.514, ""area_adicio"": 65.7957}";17022.9875;27.514;65.7957;74.000403754489;38.737539975205
Pasco;Oxapampa;1903XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";17022.9875;0;0;0;0
Pasco;Oxapampa;1903XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";17022.9875;0;0;0;0
Pasco;Oxapampa;1903XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";17022.9875;0;0;0;0
Pasco;Oxapampa;1903XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";17022.9875;0;0;0;0
Piura;Piura;2001XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";6076.1498;0;0;98.282626094169;65.26021349903
Piura;Piura;2001XX;2g;claro;2g;"{""area_garant"": 29.6791, ""area_adicio"": 91.4244}";6076.1498;29.6791;91.4244;98.282626094169;65.26021349903
Piura;Piura;2001XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 92.2946}";6076.1498;0;92.2946;98.282626094169;65.26021349903
Piura;Piura;2001XX;2g;movistar;2g;"{""area_garant"": 61.2915, ""area_adicio"": 86.4464}";6076.1498;61.2915;86.4464;98.282626094169;65.26021349903
Piura;Piura;2001XX;3g;bitel;3g;"{""area_garant"": 79.2414, ""area_adicio"": 96.364}";6076.1498;79.2414;96.364;99.759694473843;86.117103031763
Piura;Piura;2001XX;3g;claro;3g;"{""area_garant"": 19.0548, ""area_adicio"": 92.8198}";6076.1498;19.0548;92.8198;99.759694473843;86.117103031763
Piura;Piura;2001XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 95.676}";6076.1498;0;95.676;99.759694473843;86.117103031763
Piura;Piura;2001XX;3g;movistar;3g;"{""area_garant"": 35.8941, ""area_adicio"": 48.9489}";6076.1498;35.8941;48.9489;99.759694473843;86.117103031763
Piura;Piura;2001XX;4g;bitel;4g;"{""area_garant"": 75.8881, ""area_adicio"": 98.6906}";6076.1498;75.8881;98.6906;99.95836376399;91.721867956658
Piura;Piura;2001XX;4g;claro;4g;"{""area_garant"": 14.7106, ""area_adicio"": 81.8176}";6076.1498;14.7106;81.8176;99.95836376399;91.721867956658
Piura;Piura;2001XX;4g;entel;4g;"{""area_garant"": 2.3666, ""area_adicio"": 95.8669}";6076.1498;2.3666;95.8669;99.95836376399;91.721867956658
Piura;Piura;2001XX;4g;movistar;4g;"{""area_garant"": 82.8333, ""area_adicio"": 99.038}";6076.1498;82.8333;99.038;99.95836376399;91.721867956658
Piura;Piura;2001XX;5g;bitel;5g;"{""area_garant"": 7.3032, ""area_adicio"": 29.3839}";6076.1498;7.3032;29.3839;46.294711820126;7.3686679881948
Piura;Piura;2001XX;5g;claro;5g;"{""area_garant"": 0.0771, ""area_adicio"": 10.3079}";6076.1498;0.0771;10.3079;46.294711820126;7.3686679881948
Piura;Piura;2001XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 29.0018}";6076.1498;0;29.0018;46.294711820126;7.3686679881948
Piura;Piura;2001XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";6076.1498;0;0;46.294711820126;7.3686679881948
Piura;Ayabaca;2002XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";5238.6702;0;0;84.349170557277;32.906580350163
Piura;Ayabaca;2002XX;2g;claro;2g;"{""area_garant"": 12.1086, ""area_adicio"": 53.8656}";5238.6702;12.1086;53.8656;84.349170557277;32.906580350163
Piura;Ayabaca;2002XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 11.1558}";5238.6702;0;11.1558;84.349170557277;32.906580350163
Piura;Ayabaca;2002XX;2g;movistar;2g;"{""area_garant"": 29.642, ""area_adicio"": 68.9532}";5238.6702;29.642;68.9532;84.349170557277;32.906580350163
Piura;Ayabaca;2002XX;3g;bitel;3g;"{""area_garant"": 43.2877, ""area_adicio"": 63.525}";5238.6702;43.2877;63.525;81.394478429862;44.879094719983
Piura;Ayabaca;2002XX;3g;claro;3g;"{""area_garant"": 4.2401, ""area_adicio"": 48.8528}";5238.6702;4.2401;48.8528;81.394478429862;44.879094719983
Piura;Ayabaca;2002XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 28.8302}";5238.6702;0;28.8302;81.394478429862;44.879094719983
Piura;Ayabaca;2002XX;3g;movistar;3g;"{""area_garant"": 6.3058, ""area_adicio"": 16.3586}";5238.6702;6.3058;16.3586;81.394478429862;44.879094719983
Piura;Ayabaca;2002XX;4g;bitel;4g;"{""area_garant"": 24.1064, ""area_adicio"": 51.613}";5238.6702;24.1064;51.613;88.424027679744;27.155220476994
Piura;Ayabaca;2002XX;4g;claro;4g;"{""area_garant"": 3.9368, ""area_adicio"": 34.3268}";5238.6702;3.9368;34.3268;88.424027679744;27.155220476994
Piura;Ayabaca;2002XX;4g;entel;4g;"{""area_garant"": 2.506, ""area_adicio"": 49.6534}";5238.6702;2.506;49.6534;88.424027679744;27.155220476994
Piura;Ayabaca;2002XX;4g;movistar;4g;"{""area_garant"": 5.6409, ""area_adicio"": 62.4943}";5238.6702;5.6409;62.4943;88.424027679744;27.155220476994
Piura;Ayabaca;2002XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5238.6702;0;0;0;0
Piura;Ayabaca;2002XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5238.6702;0;0;0;0
Piura;Ayabaca;2002XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5238.6702;0;0;0;0
Piura;Ayabaca;2002XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5238.6702;0;0;0;0
Piura;Huancabamba;2003XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";4272.3192;0;0;78.994705589789;33.19675837588
Piura;Huancabamba;2003XX;2g;claro;2g;"{""area_garant"": 12.2068, ""area_adicio"": 44.6689}";4272.3192;12.2068;44.6689;78.994705589789;33.19675837588
Piura;Huancabamba;2003XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 29.18}";4272.3192;0;29.18;78.994705589789;33.19675837588
Piura;Huancabamba;2003XX;2g;movistar;2g;"{""area_garant"": 25.5257, ""area_adicio"": 60.8419}";4272.3192;25.5257;60.8419;78.994705589789;33.19675837588
Piura;Huancabamba;2003XX;3g;bitel;3g;"{""area_garant"": 33.532, ""area_adicio"": 52.3721}";4272.3192;33.532;52.3721;76.925923175176;35.290163736796
Piura;Huancabamba;2003XX;3g;claro;3g;"{""area_garant"": 3.5164, ""area_adicio"": 50.6243}";4272.3192;3.5164;50.6243;76.925923175176;35.290163736796
Piura;Huancabamba;2003XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 50.8305}";4272.3192;0;50.8305;76.925923175176;35.290163736796
Piura;Huancabamba;2003XX;3g;movistar;3g;"{""area_garant"": 8.823, ""area_adicio"": 14.0679}";4272.3192;8.823;14.0679;76.925923175176;35.290163736796
Piura;Huancabamba;2003XX;4g;bitel;4g;"{""area_garant"": 29.6037, ""area_adicio"": 56.7925}";4272.3192;29.6037;56.7925;89.117609506162;33.957174501761
Piura;Huancabamba;2003XX;4g;claro;4g;"{""area_garant"": 4.0218, ""area_adicio"": 45.5785}";4272.3192;4.0218;45.5785;89.117609506162;33.957174501761
Piura;Huancabamba;2003XX;4g;entel;4g;"{""area_garant"": 3.8157, ""area_adicio"": 71.2064}";4272.3192;3.8157;71.2064;89.117609506162;33.957174501761
Piura;Huancabamba;2003XX;4g;movistar;4g;"{""area_garant"": 10.1931, ""area_adicio"": 59.77}";4272.3192;10.1931;59.77;89.117609506162;33.957174501761
Piura;Huancabamba;2003XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4272.3192;0;0;0;0
Piura;Huancabamba;2003XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4272.3192;0;0;0;0
Piura;Huancabamba;2003XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4272.3192;0;0;0;0
Piura;Huancabamba;2003XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4272.3192;0;0;0;0
Piura;Morropón;2004XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";3759.1318;0;0;94.421550742512;47.751172505408
Piura;Morropón;2004XX;2g;claro;2g;"{""area_garant"": 21.8437, ""area_adicio"": 73.6941}";3759.1318;21.8437;73.6941;94.421550742512;47.751172505408
Piura;Morropón;2004XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 64.1524}";3759.1318;0;64.1524;94.421550742512;47.751172505408
Piura;Morropón;2004XX;2g;movistar;2g;"{""area_garant"": 42.0694, ""area_adicio"": 70.6877}";3759.1318;42.0694;70.6877;94.421550742512;47.751172505408
Piura;Morropón;2004XX;3g;bitel;3g;"{""area_garant"": 64.7364, ""area_adicio"": 88.4182}";3759.1318;64.7364;88.4182;96.072707020505;76.677126791384
Piura;Morropón;2004XX;3g;claro;3g;"{""area_garant"": 15.5383, ""area_adicio"": 75.5964}";3759.1318;15.5383;75.5964;96.072707020505;76.677126791384
Piura;Morropón;2004XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 78.088}";3759.1318;0;78.088;96.072707020505;76.677126791384
Piura;Morropón;2004XX;3g;movistar;3g;"{""area_garant"": 45.0103, ""area_adicio"": 51.4334}";3759.1318;45.0103;51.4334;96.072707020505;76.677126791384
Piura;Morropón;2004XX;4g;bitel;4g;"{""area_garant"": 59.9069, ""area_adicio"": 91.1902}";3759.1318;59.9069;91.1902;97.905512468846;73.718052589501
Piura;Morropón;2004XX;4g;claro;4g;"{""area_garant"": 12.4936, ""area_adicio"": 66.7474}";3759.1318;12.4936;66.7474;97.905512468846;73.718052589501
Piura;Morropón;2004XX;4g;entel;4g;"{""area_garant"": 2.7327, ""area_adicio"": 84.1477}";3759.1318;2.7327;84.1477;97.905512468846;73.718052589501
Piura;Morropón;2004XX;4g;movistar;4g;"{""area_garant"": 44.9894, ""area_adicio"": 83.9367}";3759.1318;44.9894;83.9367;97.905512468846;73.718052589501
Piura;Morropón;2004XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3759.1318;0;0;0;0
Piura;Morropón;2004XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3759.1318;0;0;0;0
Piura;Morropón;2004XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3759.1318;0;0;0;0
Piura;Morropón;2004XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3759.1318;0;0;0;0
Piura;Paita;2005XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1709.9356;0;0;99.94748567094;62.343129684367
Piura;Paita;2005XX;2g;claro;2g;"{""area_garant"": 50.0685, ""area_adicio"": 96.6539}";1709.9356;50.0685;96.6539;99.94748567094;62.343129684367
Piura;Paita;2005XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 96.5594}";1709.9356;0;96.5594;99.94748567094;62.343129684367
Piura;Paita;2005XX;2g;movistar;2g;"{""area_garant"": 40.8486, ""area_adicio"": 80.0356}";1709.9356;40.8486;80.0356;99.94748567094;62.343129684367
Piura;Paita;2005XX;3g;bitel;3g;"{""area_garant"": 74.7979, ""area_adicio"": 94.4708}";1709.9356;74.7979;94.4708;99.949550245424;93.891491044146
Piura;Paita;2005XX;3g;claro;3g;"{""area_garant"": 34.4276, ""area_adicio"": 96.2937}";1709.9356;34.4276;96.2937;99.949550245424;93.891491044146
Piura;Paita;2005XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 98.0901}";1709.9356;0;98.0901;99.949550245424;93.891491044146
Piura;Paita;2005XX;3g;movistar;3g;"{""area_garant"": 70.4098, ""area_adicio"": 81.7517}";1709.9356;70.4098;81.7517;99.949550245424;93.891491044146
Piura;Paita;2005XX;4g;bitel;4g;"{""area_garant"": 68.8288, ""area_adicio"": 96.1081}";1709.9356;68.8288;96.1081;99.999945642672;94.096162157885
Piura;Paita;2005XX;4g;claro;4g;"{""area_garant"": 23.2492, ""area_adicio"": 84.1669}";1709.9356;23.2492;84.1669;99.999945642672;94.096162157885
Piura;Paita;2005XX;4g;entel;4g;"{""area_garant"": 5.9847, ""area_adicio"": 99.9358}";1709.9356;5.9847;99.9358;99.999945642672;94.096162157885
Piura;Paita;2005XX;4g;movistar;4g;"{""area_garant"": 75.2123, ""area_adicio"": 95.143}";1709.9356;75.2123;95.143;99.999945642672;94.096162157885
Piura;Paita;2005XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1709.9356;0;0;0;0
Piura;Paita;2005XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1709.9356;0;0;0;0
Piura;Paita;2005XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1709.9356;0;0;0;0
Piura;Paita;2005XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1709.9356;0;0;0;0
Piura;Sullana;2006XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";5329.5625;0;0;97.184829054482;66.509291466605
Piura;Sullana;2006XX;2g;claro;2g;"{""area_garant"": 18.8901, ""area_adicio"": 89.6071}";5329.5625;18.8901;89.6071;97.184829054482;66.509291466605
Piura;Sullana;2006XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 94.3131}";5329.5625;0;94.3131;97.184829054482;66.509291466605
Piura;Sullana;2006XX;2g;movistar;2g;"{""area_garant"": 62.231, ""area_adicio"": 80.775}";5329.5625;62.231;80.775;97.184829054482;66.509291466605
Piura;Sullana;2006XX;3g;bitel;3g;"{""area_garant"": 64.1022, ""area_adicio"": 89.8011}";5329.5625;64.1022;89.8011;97.767594518221;89.518902933274
Piura;Sullana;2006XX;3g;claro;3g;"{""area_garant"": 26.3534, ""area_adicio"": 91.2352}";5329.5625;26.3534;91.2352;97.767594518221;89.518902933274
Piura;Sullana;2006XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 94.5995}";5329.5625;0;94.5995;97.767594518221;89.518902933274
Piura;Sullana;2006XX;3g;movistar;3g;"{""area_garant"": 72.1358, ""area_adicio"": 76.9815}";5329.5625;72.1358;76.9815;97.767594518221;89.518902933274
Piura;Sullana;2006XX;4g;bitel;4g;"{""area_garant"": 69.0134, ""area_adicio"": 94.0415}";5329.5625;69.0134;94.0415;98.377718223659;90.991357246029
Piura;Sullana;2006XX;4g;claro;4g;"{""area_garant"": 20.1666, ""area_adicio"": 79.218}";5329.5625;20.1666;79.218;98.377718223659;90.991357246029
Piura;Sullana;2006XX;4g;entel;4g;"{""area_garant"": 6.0458, ""area_adicio"": 95.67}";5329.5625;6.0458;95.67;98.377718223659;90.991357246029
Piura;Sullana;2006XX;4g;movistar;4g;"{""area_garant"": 77.0831, ""area_adicio"": 94.3875}";5329.5625;77.0831;94.3875;98.377718223659;90.991357246029
Piura;Sullana;2006XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5329.5625;0;0;0;0
Piura;Sullana;2006XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5329.5625;0;0;0;0
Piura;Sullana;2006XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5329.5625;0;0;0;0
Piura;Sullana;2006XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5329.5625;0;0;0;0
Piura;Talara;2007XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";2956.0591;0;0;99.668032423206;81.078310402183
Piura;Talara;2007XX;2g;claro;2g;"{""area_garant"": 49.9974, ""area_adicio"": 98.994}";2956.0591;49.9974;98.994;99.668032423206;81.078310402183
Piura;Talara;2007XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 98.8225}";2956.0591;0;98.8225;99.668032423206;81.078310402183
Piura;Talara;2007XX;2g;movistar;2g;"{""area_garant"": 74.5656, ""area_adicio"": 96.1363}";2956.0591;74.5656;96.1363;99.668032423206;81.078310402183
Piura;Talara;2007XX;3g;bitel;3g;"{""area_garant"": 79.733, ""area_adicio"": 97.0797}";2956.0591;79.733;97.0797;99.877296169986;97.159659348946
Piura;Talara;2007XX;3g;claro;3g;"{""area_garant"": 28.6989, ""area_adicio"": 98.2586}";2956.0591;28.6989;98.2586;99.877296169986;97.159659348946
Piura;Talara;2007XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 98.8151}";2956.0591;0;98.8151;99.877296169986;97.159659348946
Piura;Talara;2007XX;3g;movistar;3g;"{""area_garant"": 85.2681, ""area_adicio"": 91.8882}";2956.0591;85.2681;91.8882;99.877296169986;97.159659348946
Piura;Talara;2007XX;4g;bitel;4g;"{""area_garant"": 75.8305, ""area_adicio"": 97.8504}";2956.0591;75.8305;97.8504;99.971169196466;97.706476828103
Piura;Talara;2007XX;4g;claro;4g;"{""area_garant"": 17.8828, ""area_adicio"": 86.7131}";2956.0591;17.8828;86.7131;99.971169196466;97.706476828103
Piura;Talara;2007XX;4g;entel;4g;"{""area_garant"": 13.4879, ""area_adicio"": 99.6631}";2956.0591;13.4879;99.6631;99.971169196466;97.706476828103
Piura;Talara;2007XX;4g;movistar;4g;"{""area_garant"": 97.0824, ""area_adicio"": 97.7983}";2956.0591;97.0824;97.7983;99.971169196466;97.706476828103
Piura;Talara;2007XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2956.0591;0;0;0;0
Piura;Talara;2007XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2956.0591;0;0;0;0
Piura;Talara;2007XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2956.0591;0;0;0;0
Piura;Talara;2007XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2956.0591;0;0;0;0
Piura;Sechura;2008XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";6310.5078;0;0;96.510870316482;36.565056222303
Piura;Sechura;2008XX;2g;claro;2g;"{""area_garant"": 14.1256, ""area_adicio"": 94.4624}";6310.5078;14.1256;94.4624;96.510870316482;36.565056222303
Piura;Sechura;2008XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 96.392}";6310.5078;0;96.392;96.510870316482;36.565056222303
Piura;Sechura;2008XX;2g;movistar;2g;"{""area_garant"": 31.0454, ""area_adicio"": 70.1273}";6310.5078;31.0454;70.1273;96.510870316482;36.565056222303
Piura;Sechura;2008XX;3g;bitel;3g;"{""area_garant"": 69.1839, ""area_adicio"": 89.444}";6310.5078;69.1839;89.444;98.416769260705;89.299465572392
Piura;Sechura;2008XX;3g;claro;3g;"{""area_garant"": 13.8637, ""area_adicio"": 94.6697}";6310.5078;13.8637;94.6697;98.416769260705;89.299465572392
Piura;Sechura;2008XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 97.7205}";6310.5078;0;97.7205;98.416769260705;89.299465572392
Piura;Sechura;2008XX;3g;movistar;3g;"{""area_garant"": 58.2831, ""area_adicio"": 78.0771}";6310.5078;58.2831;78.0771;98.416769260705;89.299465572392
Piura;Sechura;2008XX;4g;bitel;4g;"{""area_garant"": 73.1283, ""area_adicio"": 93.9538}";6310.5078;73.1283;93.9538;98.516909930075;90.399648279498
Piura;Sechura;2008XX;4g;claro;4g;"{""area_garant"": 8.5022, ""area_adicio"": 73.8366}";6310.5078;8.5022;73.8366;98.516909930075;90.399648279498
Piura;Sechura;2008XX;4g;entel;4g;"{""area_garant"": 3.5083, ""area_adicio"": 97.0435}";6310.5078;3.5083;97.0435;98.516909930075;90.399648279498
Piura;Sechura;2008XX;4g;movistar;4g;"{""area_garant"": 73.6949, ""area_adicio"": 95.3151}";6310.5078;73.6949;95.3151;98.516909930075;90.399648279498
Piura;Sechura;2008XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";6310.5078;0;0;0;0
Piura;Sechura;2008XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";6310.5078;0;0;0;0
Piura;Sechura;2008XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";6310.5078;0;0;0;0
Piura;Sechura;2008XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";6310.5078;0;0;0;0
Puno;Puno;2101XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";6498.6377;0;0;91.557105474181;56.400960610515
Puno;Puno;2101XX;2g;claro;2g;"{""area_garant"": 34.7988, ""area_adicio"": 86.2892}";6498.6377;34.7988;86.2892;91.557105474181;56.400960610515
Puno;Puno;2101XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 71.9932}";6498.6377;0;71.9932;91.557105474181;56.400960610515
Puno;Puno;2101XX;2g;movistar;2g;"{""area_garant"": 46.641, ""area_adicio"": 73.3322}";6498.6377;46.641;73.3322;91.557105474181;56.400960610515
Puno;Puno;2101XX;3g;bitel;3g;"{""area_garant"": 61.749, ""area_adicio"": 82.9096}";6498.6377;61.749;82.9096;90.919359198023;75.118895739942
Puno;Puno;2101XX;3g;claro;3g;"{""area_garant"": 18.4417, ""area_adicio"": 80.4721}";6498.6377;18.4417;80.4721;90.919359198023;75.118895739942
Puno;Puno;2101XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 71.5556}";6498.6377;0;71.5556;90.919359198023;75.118895739942
Puno;Puno;2101XX;3g;movistar;3g;"{""area_garant"": 56.2929, ""area_adicio"": 61.1489}";6498.6377;56.2929;61.1489;90.919359198023;75.118895739942
Puno;Puno;2101XX;4g;bitel;4g;"{""area_garant"": 64.3151, ""area_adicio"": 87.0469}";6498.6377;64.3151;87.0469;95.222965378008;75.561061512031
Puno;Puno;2101XX;4g;claro;4g;"{""area_garant"": 15.7093, ""area_adicio"": 67.5019}";6498.6377;15.7093;67.5019;95.222965378008;75.561061512031
Puno;Puno;2101XX;4g;entel;4g;"{""area_garant"": 1.0356, ""area_adicio"": 77.1043}";6498.6377;1.0356;77.1043;95.222965378008;75.561061512031
Puno;Puno;2101XX;4g;movistar;4g;"{""area_garant"": 58.3127, ""area_adicio"": 74.9022}";6498.6377;58.3127;74.9022;95.222965378008;75.561061512031
Puno;Puno;2101XX;5g;bitel;5g;"{""area_garant"": 1.5613, ""area_adicio"": 5.7686}";6498.6377;1.5613;5.7686;5.7686324142542;1.5612438837772
